Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Amount
2022/09/01 11:16,317574,8070C37B0,212996,8070C79F0,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:12,36305,8074977D0,113002,807497020,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:16,4894,8031A2830,112568,80763EF30,0.95,US Dollar,0.95,US Dollar,Wire,0,0.95
2022/09/01 11:00,31809,80A9E5190,25443,80A9DF4A0,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:02,1217,800B2D530,11337,80DC60F30,0.34,US Dollar,0.34,US Dollar,ACH,0,0.34
2022/09/01 11:05,16456,808164E40,137952,80FD33CA0,0.49,US Dollar,0.49,US Dollar,Wire,0,0.49
2022/09/01 11:22,20,80030DD60,212996,811FC1FB0,0.27,US Dollar,0.27,US Dollar,ACH,0,0.27
2022/09/01 11:22,19325,80BC249A0,137029,813324550,0.53,US Dollar,0.53,US Dollar,Wire,0,0.53
2022/09/01 11:02,24029,811A8E770,24029,811A8E770,0.34,US Dollar,0.29,Euro,ACH,0,0.28994201159768046
2022/09/01 11:02,24029,811A8E770,26894,813A1C250,0.34,US Dollar,0.34,US Dollar,Wire,0,0.34
2022/09/01 11:19,35875,818A6D2F0,18247,818A6D1B0,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:25,316492,818AE38D0,12204,818AD6F90,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:10,37671,819C49260,37671,819C49260,0.02,US Dollar,0.12,Yuan,ACH,0,0.017391304347826084
2022/09/01 11:20,13,800086730,13,800086730,0.09,US Dollar,1.97,Mexican Peso,ACH,0,0.0975778889494279
2022/09/01 11:26,13,800086730,13,800086730,0.21,US Dollar,4.34,Mexican Peso,ACH,0,0.21496854722868888
2022/09/01 11:09,158841,817D568B0,165132,81B894560,0.04,US Dollar,0.04,US Dollar,ACH,0,0.04
2022/09/01 11:10,31318,8008B3BB0,11,8008B0410,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 11:18,24643,8023A1800,0,8025763C0,0.9,Euro,0.9,Euro,ACH,0,0.8998200359928015
2022/09/01 11:08,35110,80323DD30,600,80323D820,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 11:11,14172,80240E8D0,16934,8041B5750,0.37,Euro,0.37,Euro,ACH,0,0.36992601479704057
2022/09/01 11:07,498,802E1A550,11314,805E158D0,0.88,Euro,0.88,Euro,ACH,0,0.8798240351929615
2022/09/01 11:06,37020,808604BF0,423,80860D560,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 11:15,36653,813F9A590,125589,813F99FA0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 11:18,44720,812E417B0,22026,816B13920,0.44,Euro,0.44,Euro,Wire,0,0.43991201759648074
2022/09/01 11:22,249868,8140C1020,38920,81AB08D40,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 11:05,39166,803DC86F0,9976,803DC8390,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 11:00,28335,803E36950,8997,804BADD20,2.61,Yuan,2.61,Yuan,Wire,0,0.3782608695652174
2022/09/01 11:29,311565,804F10D70,12469,804F10D20,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 11:19,311118,806856FF0,110400,806855070,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 11:15,332409,80BC9DCB0,14449,80BCA07B0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 11:05,9534,8042DDB50,9735,814E3F330,4.15,Yuan,4.15,Yuan,ACH,0,0.6014492753623188
2022/09/01 11:09,9534,8042DDB50,9735,814E3F330,0.66,Yuan,0.66,Yuan,Wire,0,0.09565217391304348
2022/09/01 11:18,5,800080760,72,808B96950,72.08,Rupee,72.08,Rupee,Wire,0,0.9061765334473177
2022/09/01 11:22,323947,8098352C0,23642,809834630,0.6,Rupee,0.6,Rupee,ACH,0,0.007543089901059803
2022/09/01 11:26,325163,809B412F0,26272,809B413E0,0.11,Rupee,0.11,Rupee,ACH,0,0.0013828998151942974
2022/09/01 11:01,332514,80BD2F590,32245,80BD2F150,0.01,Ruble,0.01,Ruble,ACH,0,0.00016565341991485414
2022/09/01 11:13,331143,80BD5CAB0,31879,80BD5E140,2.72,Ruble,2.72,Ruble,ACH,0,0.045057730216840335
2022/09/01 11:27,27,80B4C76A0,131036,80BDA2B50,46.67,Ruble,46.67,Ruble,ACH,0,0.7731045107426243
2022/09/01 11:15,40904,80F160BA0,40904,80F9CD4F0,0.8,Australian Dollar,0.8,Australian Dollar,ACH,0,0.5462988254575253
2022/09/01 11:10,18,81352DA40,152768,813B45840,0.56,Swiss Franc,0.56,Swiss Franc,Wire,0,0.5714344023918612
2022/09/01 11:16,53933,813EC21B0,254535,814E7E080,0.02,Swiss Franc,0.02,Swiss Franc,ACH,0,0.02040837151399504
2022/09/01 11:17,358114,8153A1380,257433,8154155D0,0.01,Shekel,0.01,Shekel,ACH,0,0.002981959147159684
2022/09/01 11:04,364076,817A706B0,64657,817A6A600,0.4,Saudi Riyal,0.4,Saudi Riyal,ACH,0,0.10666666666666667
2022/09/01 11:17,34117,818B73D51,34117,818B73D50,2e-05,Bitcoin,0.23,US Dollar,Wire,0,0.23
2022/09/01 11:26,34117,818B73D51,34117,818B73D50,5e-06,Bitcoin,0.06,US Dollar,ACH,0,0.06
2022/09/01 11:07,126588,816CA6A01,126588,816CA6A00,1e-05,Bitcoin,0.12,US Dollar,ACH,0,0.12
2022/09/01 11:00,126588,816CA6A01,126588,816CA6A00,2e-05,Bitcoin,0.24,US Dollar,ACH,0,0.24
2022/09/01 11:21,244647,81409D6B1,244647,81409D6B0,4e-06,Bitcoin,0.05,US Dollar,ACH,0,0.05
2022/09/01 11:08,244647,81409D6B1,244647,81409D6B0,6e-06,Bitcoin,0.07,US Dollar,ACH,0,0.07
2022/09/01 11:02,1217,800825071,1217,800825070,2.1e-05,Bitcoin,0.25,US Dollar,Wire,0,0.25
2022/09/01 11:03,1217,800825071,1217,800825070,5.8e-05,Bitcoin,0.69,US Dollar,ACH,0,0.69
2022/09/01 11:15,16584,810FE5E41,16584,810FE5E40,4e-06,Bitcoin,0.05,US Dollar,ACH,0,0.05
2022/09/01 11:12,16584,810FE5E41,16584,810FE5E40,1.3e-05,Bitcoin,0.15,US Dollar,ACH,0,0.15
2022/09/01 11:10,16584,810FE5E41,16584,810FE5E40,2e-06,Bitcoin,0.03,US Dollar,ACH,0,0.03
2022/09/01 11:02,16584,810FE5E41,16584,810FE5E40,6e-06,Bitcoin,0.07,US Dollar,ACH,0,0.07
2022/09/01 11:16,116703,80DC8E751,116703,80DC8E750,4e-06,Bitcoin,0.05,US Dollar,ACH,0,0.05
2022/09/01 11:13,116703,80DC8E751,116703,80DC8E750,1e-06,Bitcoin,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:25,122779,80EA05A61,122779,80EA05A60,3.5e-05,Bitcoin,0.41,US Dollar,ACH,0,0.41
2022/09/01 11:02,115966,8123EA1D1,115966,8123EA1D0,2e-06,Bitcoin,0.02,US Dollar,ACH,0,0.02
2022/09/01 11:44,12204,800CBEA10,20,800E2F720,0.13,US Dollar,0.13,US Dollar,ACH,0,0.13
2022/09/01 11:59,1291,8003CF060,13354,8014D32F0,0.79,US Dollar,0.79,US Dollar,Wire,0,0.79
2022/09/01 11:32,224,80018CB10,13395,801B72A50,0.24,US Dollar,0.24,US Dollar,ACH,0,0.24
2022/09/01 11:40,36780,80349D100,18890,80349B830,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:35,15,8043C2130,15,8043C2130,0.5,US Dollar,3.33,Yuan,ACH,0,0.4826086956521739
2022/09/01 11:31,26453,803394DB0,21414,809874B30,0.37,US Dollar,0.37,US Dollar,Wire,0,0.37
2022/09/01 11:59,5617,805E22500,24999,80CB36890,0.98,US Dollar,0.98,US Dollar,Wire,0,0.98
2022/09/01 11:45,212996,8075A4A90,222439,80DFD5BC0,0.1,US Dollar,0.1,US Dollar,Wire,0,0.1
2022/09/01 11:32,317333,80EE34990,3389,80EE346D0,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:31,35798,811F6D910,148288,81306A3F0,0.71,US Dollar,0.71,US Dollar,ACH,0,0.71
2022/09/01 11:46,219425,80EB54E70,152229,8136566D0,0.87,US Dollar,0.87,US Dollar,Wire,0,0.87
2022/09/01 11:49,36442,813E65A30,136360,813E63CC0,0.02,US Dollar,0.02,US Dollar,ACH,0,0.02
2022/09/01 11:38,357452,814F836A0,1807,814F73DD0,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:59,324432,8155CDD10,254751,815646590,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:46,341678,816574DE0,230733,8165755B0,0.11,US Dollar,0.11,US Dollar,ACH,0,0.11
2022/09/01 11:56,2860,80053BB60,217226,817039E90,0.82,US Dollar,0.82,US Dollar,Wire,0,0.82
2022/09/01 11:30,229487,80B995250,239632,818BDDB90,0.73,US Dollar,0.73,US Dollar,ACH,0,0.73
2022/09/01 11:31,20,8000F29B0,0,8000F3250,0.67,Euro,0.67,Euro,Wire,0,0.6698660267946411
2022/09/01 11:58,3585,8013A86C0,12503,8013A89E0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 11:30,20,800EA7710,425,8016F9C00,0.73,Euro,0.73,Euro,ACH,0,0.7298540291941612
2022/09/01 11:44,117861,807757D90,27737,807B747E0,0.08,Euro,0.08,Euro,ACH,0,0.07998400319936014
2022/09/01 11:52,117861,807757D90,27737,807B747E0,0.2,Euro,0.2,Euro,Wire,0,0.19996000799840033
2022/09/01 11:36,326194,80988CBD0,20,809884000,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 11:53,22264,801882260,122416,80D09F6C0,0.48,Euro,0.48,Euro,ACH,0,0.47990401919616077
2022/09/01 11:44,211012,80AF441C0,18586,80E1852F0,0.47,Euro,0.47,Euro,ACH,0,0.4699060187962407
2022/09/01 11:52,39504,80F36E4D0,231387,80F36E480,0.15,Euro,0.15,Euro,ACH,0,0.14997000599880023
2022/09/01 11:39,343968,810D05490,129765,810D05A00,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 11:51,323508,814AA3BB0,255671,814A93980,0.07,Euro,0.07,Euro,ACH,0,0.06998600279944012
2022/09/01 11:51,347859,816F92600,225430,816F92F60,0.04,Euro,0.04,Euro,ACH,0,0.03999200159968007
2022/09/01 11:36,24070,80CEF6200,29154,81B7E52C0,0.71,Euro,0.71,Euro,Wire,0,0.7098580283943211
2022/09/01 11:54,310581,8051F1700,213504,8052095F0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 11:49,39282,805222960,211204,8051D7980,0.05,Yuan,0.05,Yuan,ACH,0,0.007246376811594203
2022/09/01 11:44,325140,8095004E0,23544,8094FBD50,0.02,Rupee,0.02,Rupee,ACH,0,0.00025143633003532677
2022/09/01 11:42,325875,8097E76F0,5,8097E67B0,0.03,Rupee,0.03,Rupee,ACH,0,0.0003771544950529902
2022/09/01 11:31,124503,80986AFF0,124359,809D0F7C0,10.72,Rupee,10.72,Rupee,ACH,0,0.13476987289893516
2022/09/01 11:37,325951,80E1FBE50,72,80E1FBEF0,0.26,Rupee,0.26,Rupee,ACH,0,0.0032686722904592485
2022/09/01 11:37,123957,809001310,5,80E225950,43.98,Rupee,43.98,Rupee,Wire,0,0.5529084897476836
2022/09/01 11:38,326354,80E833F20,2,80E836250,0.03,Rupee,0.03,Rupee,ACH,0,0.0003771544950529902
2022/09/01 11:50,331102,80BEC64C0,232081,80BEC8200,0.12,Ruble,0.12,Ruble,ACH,0,0.0019878410389782496
2022/09/01 11:47,333831,80C9483E0,233601,80C94A2A0,0.01,UK Pound,0.01,UK Pound,ACH,0,0.011591246290801186
2022/09/01 11:36,333569,80CB6FA30,133372,80CB821D0,0.01,UK Pound,0.01,UK Pound,ACH,0,0.011591246290801186
2022/09/01 11:33,17,80CFDB080,135933,80D256DC0,0.58,Canadian Dollar,0.58,Canadian Dollar,ACH,0,0.441400304414003
2022/09/01 11:37,17,80CFDB080,135933,80D256DC0,0.15,Canadian Dollar,0.15,Canadian Dollar,Wire,0,0.1141552511415525
2022/09/01 11:55,136678,80DF20BD0,237958,80E2FFE80,0.52,Canadian Dollar,0.52,Canadian Dollar,Wire,0,0.395738203957382
2022/09/01 11:37,241256,80F6C1C30,141465,8101C5930,0.97,Australian Dollar,0.97,Australian Dollar,ACH,0,0.6623873258672494
2022/09/01 11:43,241503,80F7E6570,241036,8101CD640,0.57,Australian Dollar,0.57,Australian Dollar,Wire,0,0.3892379131384867
2022/09/01 11:32,344879,8104866B0,243063,81047B0E0,0.01,Australian Dollar,0.01,Australian Dollar,ACH,0,0.006828735318219066
2022/09/01 11:41,346524,810EAC130,245768,810EACEA0,0.02,Mexican Peso,0.02,Mexican Peso,ACH,0,0.000990638466491654
2022/09/01 11:38,10,8122DD860,116,8123219F0,2.83,Brazil Real,2.83,Brazil Real,ACH,0,0.5462793166682752
2022/09/01 11:30,350233,812404570,48858,812408940,0.01,Brazil Real,0.01,Brazil Real,ACH,0,0.0019303156066016792
2022/09/01 11:33,350048,812A43F60,50453,812A5CD50,0.02,Brazil Real,0.02,Brazil Real,ACH,0,0.0038606312132033584
2022/09/01 11:32,63940,817B15D20,165768,81819BA10,0.53,Saudi Riyal,0.53,Saudi Riyal,ACH,0,0.14133333333333334
2022/09/01 11:48,364374,81870A2A0,63940,818709AA0,0.02,Saudi Riyal,0.02,Saudi Riyal,ACH,0,0.005333333333333333
2022/09/01 11:56,63940,818751D90,263186,819185400,3.23,Saudi Riyal,3.23,Saudi Riyal,ACH,0,0.8613333333333333
2022/09/01 11:38,63940,818751D90,263186,819185400,0.55,Saudi Riyal,0.55,Saudi Riyal,Wire,0,0.14666666666666667
2022/09/01 11:48,263431,818528FD0,264772,8191EAFE0,3.11,Saudi Riyal,3.11,Saudi Riyal,ACH,0,0.8293333333333333
2022/09/01 11:35,19182,80B367311,19182,80B367310,2.2e-05,Bitcoin,0.26,US Dollar,ACH,0,0.26
2022/09/01 11:37,229512,81B0B1C41,229512,81B0B1C40,1e-06,Bitcoin,0.01,US Dollar,ACH,0,0.01
2022/09/01 11:57,229512,81B0B1C41,229512,81B0B1C40,1e-06,Bitcoin,0.01,US Dollar,ACH,0,0.01
2022/09/01 12:05,1231,800A90040,11265,8055B0930,0.33,US Dollar,0.33,US Dollar,ACH,0,0.33
2022/09/01 12:01,5621,807358CE0,110821,80817ABF0,0.27,US Dollar,0.27,US Dollar,Wire,0,0.27
2022/09/01 12:22,117301,806CA4410,13821,8083F7FE0,0.56,US Dollar,0.56,US Dollar,Wire,0,0.56
2022/09/01 12:25,5206,808761DE0,5571,80A9634C0,0.22,US Dollar,0.22,US Dollar,Wire,0,0.22
2022/09/01 12:08,338917,8125B3580,39697,8125B35D0,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 12:08,217226,80B9A50B0,24633,812E98110,0.15,US Dollar,0.15,US Dollar,Wire,0,0.15
2022/09/01 12:02,15331,801E73790,137383,8134079A0,0.16,US Dollar,0.16,US Dollar,ACH,0,0.16
2022/09/01 12:17,4,8066282F0,4,8066282F0,0.25,US Dollar,26.22,Yen,ACH,0,0.18817281469786135
2022/09/01 12:17,4,8066282F0,4,8066282F0,0.34,US Dollar,35.58,Yen,ACH,0,0.25534663413233816
2022/09/01 12:17,4,8066282F0,152943,8165042A0,0.34,US Dollar,0.34,US Dollar,ACH,0,0.34
2022/09/01 12:17,11968,8005D27A0,22264,8016D1150,0.92,Euro,0.92,Euro,ACH,0,0.9198160367926416
2022/09/01 12:12,425,802260690,5436,8032E6110,0.3,Euro,0.3,Euro,ACH,0,0.29994001199760045
2022/09/01 12:11,20,804CEA780,20,804CEA780,0.15,Euro,0.18,US Dollar,ACH,0,0.18
2022/09/01 12:08,13590,802EA3850,15461,807C4C440,0.91,Euro,0.91,Euro,ACH,0,0.9098180363927215
2022/09/01 12:15,334055,80CCDB240,21444,80CCDAED0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 12:20,26262,80E5E49A0,14,81127EC30,0.83,Euro,0.83,Euro,ACH,0,0.8298340331933614
2022/09/01 12:23,231908,811D4A320,130803,8149C3320,0.4,Euro,0.4,Euro,ACH,0,0.39992001599680066
2022/09/01 12:07,341335,816EEC340,29559,816EEC250,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 12:24,27356,802C29890,15,80344D460,4.7,Yuan,4.7,Yuan,Wire,0,0.6811594202898551
2022/09/01 12:26,312564,8048C6C80,110080,8048BF7C0,0.35,Yuan,0.35,Yuan,ACH,0,0.05072463768115942
2022/09/01 12:23,26,80290ABE0,19521,8049B42B0,2.68,Yuan,2.68,Yuan,Wire,0,0.3884057971014493
2022/09/01 12:05,27356,804403DC0,110522,80448EC40,2.53,Yuan,2.53,Yuan,ACH,0,0.36666666666666664
2022/09/01 12:14,27356,804403DC0,110522,80448EC40,2.06,Yuan,2.06,Yuan,Wire,0,0.2985507246376812
2022/09/01 12:27,35505,805478610,213504,805477B80,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 12:24,15,803BAA830,9534,80DE2E9F0,1.63,Yuan,1.63,Yuan,Wire,0,0.236231884057971
2022/09/01 12:15,37551,814107860,13493,814107CC0,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 12:15,310812,817BF9510,211860,817BFB610,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 12:23,314504,81B86E4E0,110593,81B86B9B0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 12:14,312081,805C571D0,13,805C49A80,0.21,Yen,0.21,Yen,ACH,0,0.0015071049232094158
2022/09/01 12:16,19836,8038F5E80,215478,8064BFDE0,137.16,Yen,137.16,Yen,ACH,0,0.9843548155590641
2022/09/01 12:26,312070,806826F30,217662,806828960,0.11,Yen,0.11,Yen,ACH,0,0.000789435912157313
2022/09/01 12:28,315927,80697BFD0,19856,8069C4D00,0.02,Yen,0.02,Yen,ACH,0,0.00014353380221042057
2022/09/01 12:28,319212,8087642D0,221585,8087650C0,0.42,Yen,0.42,Yen,ACH,0,0.0030142098464188316
2022/09/01 12:05,323947,8097F4940,119699,8097E2560,0.31,Rupee,0.31,Rupee,ACH,0,0.003897263115547565
2022/09/01 12:14,328096,80A3C1CF0,27836,80A3C1CA0,0.38,Rupee,0.38,Rupee,ACH,0,0.0047772902706712085
2022/09/01 12:01,325202,80A760D90,123568,80A760D40,0.24,Rupee,0.24,Rupee,ACH,0,0.0030172359604239214
2022/09/01 12:18,224371,80A63CDF0,226119,80D9CB6E0,40.32,Rupee,40.32,Rupee,ACH,0,0.5068956413512188
2022/09/01 12:26,327730,80EAD4F90,23494,80EAD51C0,0.01,Rupee,0.01,Rupee,ACH,0,0.00012571816501766338
2022/09/01 12:05,330281,80BE96F90,232081,80BE96AC0,0.04,Ruble,0.04,Ruble,ACH,0,0.0006626136796594166
2022/09/01 12:03,332715,80BFEE930,231975,80C007E50,0.1,Ruble,0.1,Ruble,ACH,0,0.0016565341991485415
2022/09/01 12:08,134489,80CF154D0,34749,817E84D80,0.1,UK Pound,0.1,UK Pound,Wire,0,0.11591246290801187
2022/09/01 12:09,110,80F01A570,110,80F349090,0.68,Australian Dollar,0.68,Australian Dollar,Wire,0,0.4643540016388965
2022/09/01 12:20,40989,810860C50,143711,810B29500,1.05,Australian Dollar,1.05,Australian Dollar,Wire,0,0.717017208413002
2022/09/01 12:07,346363,8110A3FD0,245768,8110A4B90,0.01,Mexican Peso,0.01,Mexican Peso,ACH,0,0.000495319233245827
2022/09/01 12:19,346735,8111A65A0,113,8111A3E40,0.13,Mexican Peso,0.13,Mexican Peso,ACH,0,0.006439150032195751
2022/09/01 12:14,214,812342D10,49096,812477AB0,0.04,Brazil Real,0.04,Brazil Real,ACH,0,0.007721262426406717
2022/09/01 12:19,248756,8122EF900,49700,812918580,0.14,Brazil Real,0.14,Brazil Real,Wire,0,0.027024418492423513
2022/09/01 12:23,354172,813B4E570,153802,813B4E480,0.01,Swiss Franc,0.01,Swiss Franc,ACH,0,0.01020418575699752
2022/09/01 12:23,364604,8189CF810,66415,8189CFB80,0.02,Saudi Riyal,0.02,Saudi Riyal,ACH,0,0.005333333333333333
2022/09/01 12:20,10073,804076411,10073,804076410,2e-06,Bitcoin,0.14,Yuan,ACH,0,0.02028985507246377
2022/09/01 12:21,10073,804076411,10073,804076410,2e-06,Bitcoin,0.13,Yuan,ACH,0,0.01884057971014493
2022/09/01 12:02,215571,806379E41,215571,806379E40,1.2e-05,Bitcoin,0.15,US Dollar,ACH,0,0.15
2022/09/01 12:22,215571,806379E41,215571,806379E40,2.3e-05,Bitcoin,0.28,US Dollar,ACH,0,0.28
2022/09/01 12:07,215571,806379E41,215571,806379E40,1.6e-05,Bitcoin,0.18,US Dollar,Wire,0,0.18
2022/09/01 12:03,25443,81B097DB1,25443,81B097DB0,7e-06,Bitcoin,0.09,US Dollar,Wire,0,0.09
2022/09/01 12:12,113016,8169647B1,113016,8169647B0,2e-06,Bitcoin,0.02,US Dollar,ACH,0,0.02
2022/09/01 12:39,1394,800913480,21414,800F0EAA0,0.07,US Dollar,0.07,US Dollar,Wire,0,0.07
2022/09/01 12:57,33352,8016F35A0,21414,8016D5D30,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 12:52,1812,800BB2070,15331,8030EA040,0.17,US Dollar,0.17,US Dollar,Wire,0,0.17
2022/09/01 12:47,35685,805387050,22129,805388A30,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 12:37,1638,802514A30,2175,8061F6690,0.41,US Dollar,0.41,US Dollar,ACH,0,0.41
2022/09/01 12:30,3100,8054FAC70,6314,806A99460,0.44,US Dollar,0.44,US Dollar,ACH,0,0.44
2022/09/01 12:56,1812,801E9D7D0,117301,806D04430,0.18,US Dollar,0.18,US Dollar,ACH,0,0.18
2022/09/01 12:44,1812,801E9D7D0,117301,806D04430,0.33,US Dollar,0.33,US Dollar,Wire,0,0.33
2022/09/01 12:55,1277,804029000,3389,808599900,0.4,US Dollar,0.4,US Dollar,Wire,0,0.4
2022/09/01 12:57,31393,80FA27DB0,130821,80FA27AE0,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 12:41,118536,807C93C40,127980,814B5D520,0.82,US Dollar,0.82,US Dollar,ACH,0,0.82
2022/09/01 12:46,118536,807C93C40,127980,814B5D520,0.59,US Dollar,0.59,US Dollar,Wire,0,0.59
2022/09/01 12:49,24999,809E917E0,22106,81519D650,0.85,US Dollar,0.85,US Dollar,Wire,0,0.85
2022/09/01 12:44,2692,80243E570,135982,81583FE20,0.73,US Dollar,0.73,US Dollar,Wire,0,0.73
2022/09/01 12:58,372586,81A9A8080,242412,81A9C8EB0,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 12:49,25,809793840,25,809793840,0.13,US Dollar,9.6,Rupee,ACH,0,0.12068943841695685
2022/09/01 12:38,25,809793840,25,809793840,0.01,US Dollar,0.73,Rupee,ACH,0,0.009177426046289428
2022/09/01 12:50,14213,8026D54D0,20,802E22E10,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 12:35,37746,80588EE10,18624,805891E80,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 12:59,39842,80B2437E0,13590,80B242B50,0.07,Euro,0.07,Euro,ACH,0,0.06998600279944012
2022/09/01 12:46,14003,802D10AD0,27737,80B5F9F80,0.04,Euro,0.04,Euro,ACH,0,0.03999200159968007
2022/09/01 12:38,14003,802D10AD0,27737,80B5F9F80,0.02,Euro,0.02,Euro,Wire,0,0.019996000799840034
2022/09/01 12:44,219054,808D7DB60,219054,808D7DB60,0.67,Euro,0.79,US Dollar,ACH,0,0.79
2022/09/01 12:35,219054,808D7DB60,219054,808D7DB60,0.16,Euro,0.19,US Dollar,ACH,0,0.19
2022/09/01 12:35,219054,808D7DB60,211018,80B764150,0.16,Euro,0.16,Euro,ACH,0,0.15996800639872027
2022/09/01 12:49,16505,8085CE9A0,5312,80BBF7870,0.64,Euro,0.64,Euro,ACH,0,0.6398720255948811
2022/09/01 12:31,38836,803214B90,2514,80E5D3340,0.74,Euro,0.74,Euro,ACH,0,0.7398520295940811
2022/09/01 12:35,13590,803086970,230153,80F6966C0,0.9,Euro,0.9,Euro,Wire,0,0.8998200359928015
2022/09/01 12:42,600,800D6AD10,25307,81BCDA1F0,0.93,Euro,0.93,Euro,Wire,0,0.9298140371925615
2022/09/01 12:31,310593,803E8A4D0,110164,803E048C0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 12:42,27,802C09D10,210812,80433DE60,4.01,Yuan,4.01,Yuan,ACH,0,0.581159420289855
2022/09/01 12:55,311950,80450C130,28335,80450BD40,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 12:38,110080,80461CAA0,112926,804EA44B0,2.81,Yuan,2.81,Yuan,Wire,0,0.4072463768115942
2022/09/01 12:33,312612,804FE9B30,110134,804FEC790,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 12:32,314367,8052BEA00,110682,8052C1130,1.55,Yuan,1.55,Yuan,ACH,0,0.2246376811594203
2022/09/01 12:58,332423,8048872C0,211738,804887130,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 12:50,37679,81080A300,13917,81080A3A0,0.13,Yuan,0.13,Yuan,ACH,0,0.01884057971014493
2022/09/01 12:43,315954,80695F860,117743,806959D30,0.75,Yen,0.75,Yen,ACH,0,0.00538251758289077
2022/09/01 12:35,317807,806A4C510,29640,806A4C1B0,0.01,Yen,0.01,Yen,ACH,0,7.176690110521028e-05
2022/09/01 12:36,322320,8081AF6F0,19836,8081AF2B0,0.07,Yen,0.07,Yen,ACH,0,0.0005023683077364719
2022/09/01 12:47,325006,809524070,25,8094D8C40,0.03,Rupee,0.03,Rupee,ACH,0,0.0003771544950529902
2022/09/01 12:49,323822,809A04730,23494,809A04A50,0.08,Rupee,0.08,Rupee,ACH,0,0.001005745320141307
2022/09/01 12:58,326356,80A1915B0,26,80A18E3D0,0.02,Rupee,0.02,Rupee,ACH,0,0.00025143633003532677
2022/09/01 12:57,328431,80A687FF0,223950,80A687F00,0.06,Rupee,0.06,Rupee,ACH,0,0.0007543089901059804
2022/09/01 12:37,23494,8095322C0,23033,80A7326C0,25.48,Rupee,25.48,Rupee,ACH,0,0.3203298844650063
2022/09/01 12:32,124359,80A6C9810,226937,80A940650,54.08,Rupee,54.08,Rupee,ACH,0,0.6798838364155236
2022/09/01 12:39,340804,80EC997A0,123260,80EC99060,0.04,Rupee,0.04,Rupee,ACH,0,0.0005028726600706535
2022/09/01 12:50,330201,80B004000,27,80B003380,0.09,Ruble,0.09,Ruble,ACH,0,0.0014908807792336873
2022/09/01 12:56,329736,80BDA1400,23,80BDA3630,0.2,Ruble,0.2,Ruble,ACH,0,0.003313068398297083
2022/09/01 12:55,333334,80C218570,7,80C217D40,0.02,UK Pound,0.02,UK Pound,ACH,0,0.023182492581602373
